order_id,order_date,order_time,product_name,order_price,tax_value,existing_customer,customer_name,mobile_number
92,2023-05-14,06:02:27,Pixel 5,507.78,50.78,True,Michael Craig,9828831030
93,2023-01-28,06:09:03,iPhone SE,312.2,31.22,False,Amanda Santana,9328829854
94,2023-04-03,19:59:39,Moto G Power,286.91,28.69,True,Shelby Morales,9897135351
95,2023-04-20,15:23:53,iPhone SE,1425.9,142.59,False,Christopher Ali,9158226114
96,2023-04-11,16:34:04,iPhone SE,596.26,59.63,False,Stacey Perez,9907055597
97,2023-01-24,06:33:15,iPhone SE,264.33,26.43,False,Roger Smith,9163750738
98,2023-01-22,21:45:55,iPhone 12,1186.28,118.63,True,Jeanette Brown,9738557630
99,2023-01-09,05:08:16,iPhone SE,1165.06,116.51,True,Michael Holloway,9966343248
100,2023-01-06,00:23:40,Nokia 8.3,335.22,33.52,False,Kelly Brown,9808602105
101,2023-01-27,02:16:59,Galaxy Note 10,1179.08,117.91,False,Jared Harris,9198780075
102,2023-04-08,06:43:16,iPhone SE,766.25,76.62,True,Gregory Hines,9670330649
103,2023-03-05,06:43:06,Nokia 8.3,591.36,59.14,True,Michelle Smith,9461611416
104,2023-02-17,13:45:53,iPhone SE,902.26,90.23,True,Ashley Rogers,9817495110
105,2023-06-15,09:01:29,Galaxy S21,1063.94,106.39,False,Cathy Smith,9563815528
106,2023-03-26,08:15:21,iPhone 12,549.51,54.95,False,Cheryl Park,9434508980
107,2023-02-27,16:35:21,Galaxy Note 10,987.86,98.79,False,Daniel Parrish,9884656883
108,2023-03-05,20:48:20,iPhone 12,1313.52,131.35,False,Michelle Mills,9018949113
109,2023-06-28,05:03:39,OnePlus 9,274.42,27.44,False,Don Smith,9728193265
110,2023-06-19,12:54:31,iPhone 12,309.46,30.95,False,Brenda Morris,9070582204
111,2023-07-18,17:48:09,Pixel 5,1017.92,101.79,False,Kevin Chavez,9629191486
112,2023-04-21,12:08:27,Nokia 8.3,1439.3,143.93,False,Stacie Bennett,9730251338
113,2023-04-02,18:46:01,Pixel 5,321.32,32.13,True,Melissa Williams,9020816788
114,2023-03-20,22:37:01,iPhone SE,295.18,29.52,True,Sarah Ballard,9779795341
115,2023-02-22,10:21:36,iPhone 12,229.91,22.99,False,Heidi Davis,9761856653
116,2023-04-30,03:14:04,Galaxy S21,252.11,25.21,True,Richard Mann,9811778273
117,2023-04-18,20:01:44,Galaxy S21,1037.96,103.8,True,Hector Johnson,9525292011
118,2023-05-18,17:53:41,Galaxy S21,411.02,41.1,True,James Taylor,9897227377
119,2023-04-22,10:37:22,iPhone SE,350.95,35.09,True,Jared Adams,9195369317
120,2023-03-05,02:23:28,iPhone SE,545.6,54.56,False,Adrian Quinn,9710817574
121,2023-07-11,00:26:49,iPhone 12,720.14,72.01,False,Daniel Anderson,9126732383
122,2023-03-01,15:44:14,Galaxy Note 10,1297.52,129.75,True,Jenny Garrett,9323499298
123,2023-01-21,13:53:36,Pixel 5,743.23,74.32,False,Robin Moody,9417082013
124,2023-02-12,15:32:50,Pixel 5,361.78,36.18,False,Cynthia Smith,9727737583
125,2023-03-28,21:56:02,Nokia 8.3,845.39,84.54,True,Cameron Chapman,9117342113
126,2023-03-01,22:09:07,iPhone 12,929.57,92.96,True,Anita Butler,9748411867
127,2023-06-17,00:34:02,Pixel 5,729.52,72.95,True,Martin Fleming,9494843138
128,2023-04-24,01:14:39,OnePlus 9,957.73,95.77,True,Katherine Flores,9550203350
129,2023-06-14,23:22:25,iPhone 12,885.63,88.56,False,Brian Gates,9438120681
130,2023-05-05,12:59:32,Pixel 5,1481.37,148.14,False,Timothy Cruz,9230190878
131,2023-05-14,17:15:28,Galaxy S21,769.1,76.91,False,Alexis Carlson,9734086742
132,2023-07-21,05:35:10,Moto G Power,1226.82,122.68,True,John Henderson,9799676489
133,2023-06-03,21:10:37,iPhone 12,241.11,24.11,False,William Baker,9603799143
134,2023-03-10,02:40:30,Galaxy S21,1331.03,133.1,True,Destiny Pruitt,9000955823
135,2023-01-06,02:36:23,Galaxy Note 10,972.51,97.25,False,Lori Holt,9373359572
136,2023-04-22,04:47:22,Nokia 8.3,675.16,67.52,False,Timothy Harris,9134112187
137,2023-07-15,00:41:06,iPhone SE,1040.81,104.08,True,Anthony Deleon,9358949054
138,2023-03-11,02:51:04,iPhone 12,1320.21,132.02,True,Angela Gonzalez,9182607615
139,2023-01-31,01:59:10,Moto G Power,1123.37,112.34,True,Chad Pearson,9131372115
140,2023-03-12,08:18:40,Pixel 5,530.65,53.06,True,Brittany Harper,9239437119
141,2023-01-20,18:35:07,OnePlus 9,978.97,97.9,False,William Bishop,9946732873
142,2023-03-16,14:38:44,Moto G Power,1219.33,121.93,True,Ryan Williams,9666963691
143,2023-07-01,11:04:23,Pixel 5,364.6,36.46,False,Jeffrey Green,9406693682
144,2023-01-22,21:25:23,Moto G Power,531.72,53.17,False,Rhonda Roberts,9558320560
145,2023-06-30,20:45:56,Pixel 5,654.53,65.45,True,Timothy Allen,9935520779
146,2023-05-04,23:24:48,Pixel 5,1057.75,105.78,False,William Santos,9558862174
147,2023-03-22,02:47:37,Galaxy Note 10,344.96,34.5,True,Richard Burgess,9500714623
148,2023-04-17,17:55:48,Nokia 8.3,666.48,66.65,False,Reginald Fletcher,9953662813
149,2023-02-17,02:48:27,OnePlus 9,1144.5,114.45,True,Sarah Chan,9942356089
150,2023-01-14,05:01:10,OnePlus 9,553.57,55.36,True,Kaitlyn Wolf,9084236288
151,2023-02-28,05:27:54,Nokia 8.3,527.82,52.78,True,Amanda Calderon,9744520396
152,2023-02-02,22:29:18,iPhone 12,688.13,68.81,True,Mr. Caleb Rodriguez,9365527090
153,2023-06-02,13:51:54,iPhone SE,560.01,56.0,False,Teresa Marsh,9132873633
154,2023-06-13,04:45:05,Nokia 8.3,1085.5,108.55,True,Travis Williams,9726449377
155,2023-04-11,03:02:15,iPhone 12,893.01,89.3,True,Molly Shaw,9411116174
156,2023-04-16,00:07:31,iPhone SE,943.11,94.31,False,Emma Diaz,9929488471
157,2023-03-24,02:04:53,Moto G Power,657.12,65.71,False,Anthony Smith,9247586324
158,2023-07-13,22:02:53,Galaxy S21,624.17,62.42,True,Eric Bryant,9665991343
159,2023-07-01,07:21:15,Galaxy S21,1235.1,123.51,True,Nathaniel Davis,9590001866
160,2023-05-13,12:40:45,iPhone SE,448.97,44.9,True,Anna Byrd,9176834407
161,2023-04-02,14:31:48,Galaxy S21,662.04,66.2,False,Colleen Cook,9234790316
162,2023-03-27,02:28:49,OnePlus 9,690.95,69.1,True,Becky Nguyen,9740550130
163,2023-02-20,19:11:24,Galaxy S21,1428.43,142.84,True,Christopher Dunlap,9030005968
164,2023-05-28,07:22:48,Moto G Power,583.43,58.34,False,Jennifer Lopez,9482334391
165,2023-04-11,02:11:50,iPhone SE,479.62,47.96,False,Thomas Norman,9739293675
166,2023-01-05,04:06:38,Moto G Power,725.66,72.57,True,Jeremy Evans,9025826786
167,2023-06-16,17:36:31,Pixel 5,351.59,35.16,True,Adam Miller,9952853500
168,2023-05-06,12:24:57,Galaxy S21,692.35,69.23,True,Daniel Logan,9148064962
169,2023-01-05,09:56:07,Pixel 5,628.08,62.81,True,Daniel Adams,9725425956
170,2023-01-31,09:26:45,Moto G Power,1273.93,127.39,False,Dillon Sawyer,9202806424
171,2023-04-20,06:00:41,iPhone SE,974.39,97.44,False,Peter Mckinney,9658714227
172,2023-04-30,22:11:36,iPhone SE,1243.11,124.31,True,Daniel Peters,9676250285
173,2023-01-19,04:31:18,iPhone SE,349.56,34.96,True,Stephanie Garcia,9920837459
174,2023-04-23,06:05:34,OnePlus 9,633.02,63.3,False,Amy Long,9019157810
175,2023-05-14,02:22:56,OnePlus 9,527.59,52.76,True,Kelly Deleon,9753740673
176,2023-05-14,02:57:04,Nokia 8.3,437.73,43.77,False,Courtney Smith,9966466048
177,2023-01-22,23:18:36,Pixel 5,465.7,46.57,True,Pamela Harris,9368155236
178,2023-02-01,08:33:43,iPhone SE,455.54,45.55,True,Michael Mccullough,9298342165
179,2023-04-18,20:58:34,Pixel 5,1350.28,135.03,True,Amanda Baker,9076838313
180,2023-04-14,20:13:12,iPhone SE,756.98,75.7,False,Ruben Stokes,9283594343
181,2023-01-05,01:29:30,Nokia 8.3,1344.75,134.47,False,Pamela Contreras,9262833947
182,2023-01-01,11:44:57,Pixel 5,399.57,39.96,False,Christopher Wilson,9308453860
183,2023-07-12,18:19:07,Nokia 8.3,1493.72,149.37,True,Brian Rodriguez,9140317087
184,2023-01-03,22:17:02,OnePlus 9,252.41,25.24,True,Mary Johnson,9078214750
185,2023-01-11,14:06:52,iPhone SE,1248.93,124.89,True,Diana Dawson,9239502599
186,2023-04-02,23:59:08,iPhone SE,1428.14,142.81,True,Kathleen Berger MD,9327891950
187,2023-01-09,04:25:03,Galaxy S21,636.92,63.69,True,Michael Kaiser,9792147069
188,2023-02-23,05:59:07,Nokia 8.3,887.62,88.76,False,Patricia Rosales,9096746166
189,2023-06-25,10:24:44,Galaxy S21,1414.05,141.41,False,Michael Mason,9595168837
190,2023-05-12,04:17:13,Galaxy S21,994.07,99.41,True,Abigail Wilson,9773779561
191,2023-04-26,03:28:59,iPhone SE,1279.03,127.9,True,Emily Johnson,9552242182
192,2023-05-07,19:09:01,Pixel 5,788.91,78.89,True,Joshua Williams,9661615689
193,2023-04-08,07:35:41,Galaxy S21,1356.82,135.68,False,Donald Chen,9471706011
194,2023-06-08,11:22:55,Nokia 8.3,382.93,38.29,True,Jacob Glover,9163613465
195,2023-03-01,20:00:28,OnePlus 9,220.75,22.08,False,Brandon Hall,9563458900
196,2023-05-26,11:01:07,Galaxy Note 10,1462.9,146.29,True,Stephanie Riley,9066297931
197,2023-04-08,23:38:03,Moto G Power,1024.07,102.41,False,Jennifer Walsh,9373466044
198,2023-01-13,07:47:19,iPhone SE,636.22,63.62,False,Anthony Reid,9020497547
199,2023-01-01,02:14:57,Pixel 5,1404.68,140.47,False,Cindy Newman,9684082974
200,2023-06-25,16:06:59,iPhone 12,400.84,40.08,False,April Duncan,9878372865
201,2023-05-06,14:06:22,Nokia 8.3,1419.32,141.93,False,William Miller,9944568490
202,2023-01-30,17:55:58,Galaxy S21,1481.77,148.18,False,Kyle Gross,9690732196
203,2023-02-02,05:22:55,iPhone SE,554.83,55.48,True,Felicia Cross,9889455351
204,2023-02-02,17:03:28,iPhone SE,364.22,36.42,False,Daniel Simmons,9122149822
205,2023-07-09,05:23:56,Nokia 8.3,1053.92,105.39,True,James Cole,9244416788
206,2023-01-27,23:59:49,iPhone SE,768.96,76.9,False,Rodney Gonzales,9226669577
207,2023-01-13,11:45:03,iPhone SE,1076.09,107.61,False,Michelle Castaneda,9207374737
208,2023-04-09,15:54:05,iPhone SE,1375.39,137.54,True,Charles Robinson,9564903367
209,2023-05-21,10:11:01,Galaxy S21,1389.96,139.0,True,Heather Carney,9593653991
210,2023-01-29,20:20:30,iPhone SE,834.18,83.42,True,Amber Diaz,9483277990
211,2023-05-07,08:09:40,Pixel 5,1028.35,102.83,True,Sierra Norton,9308941703
212,2023-02-17,10:12:35,iPhone 12,993.25,99.33,True,Sarah Boyle,9719546519
213,2023-02-21,08:33:53,iPhone SE,1094.67,109.47,False,Shawn Baxter,9660143304
214,2023-01-06,03:38:46,Moto G Power,839.66,83.97,True,Natalie Moore,9241035127
215,2023-02-13,23:16:06,Moto G Power,359.23,35.92,True,Shawn Russell,9002608574
216,2023-04-22,19:39:01,Pixel 5,1311.82,131.18,False,Brooke French,9967565807
217,2023-05-05,23:11:24,iPhone SE,564.35,56.44,True,Charles Willis,9898433065
218,2023-02-16,05:32:56,iPhone SE,355.64,35.56,True,Amanda Christensen,9606332420
219,2023-06-20,00:32:18,Pixel 5,1253.1,125.31,False,Jeffery Dickson,9662949086
220,2023-04-23,04:32:40,Pixel 5,927.69,92.77,True,Dustin Velez,9922862498
221,2023-03-07,00:37:29,Galaxy Note 10,879.43,87.94,True,Teresa Navarro,9111556738
222,2023-06-01,13:06:08,iPhone 12,603.79,60.38,True,Theresa Walker,9583474530
223,2023-04-13,06:50:23,Galaxy Note 10,708.61,70.86,False,Theresa Mason,9721880550
224,2023-01-09,23:30:32,OnePlus 9,352.7,35.27,True,Christina Hill,9414663077
225,2023-03-01,21:51:19,OnePlus 9,1286.65,128.67,True,Kevin Castillo,9404622319
226,2023-02-23,19:47:23,Galaxy S21,1084.24,108.42,True,Susan Smith,9145806083
227,2023-05-01,02:26:48,Nokia 8.3,1403.81,140.38,True,Stephanie Cabrera,9523915740
228,2023-07-03,06:50:31,Galaxy Note 10,623.73,62.37,True,Jessica Murray,9515474828
229,2023-02-10,16:53:11,Nokia 8.3,451.83,45.18,True,Jacqueline Ward,9250439704
230,2023-06-20,04:01:30,OnePlus 9,1043.59,104.36,False,Eddie Rodriguez,9992339108
231,2023-02-20,20:58:55,iPhone 12,1338.82,133.88,False,Elijah Dickerson,9585447298
232,2023-01-19,20:01:17,Moto G Power,1351.5,135.15,True,Kyle King,9585987561
233,2023-06-17,13:36:32,Nokia 8.3,1376.54,137.65,False,Deborah Snyder MD,9302587425
234,2023-01-25,19:40:09,OnePlus 9,1378.68,137.87,False,Christian Huynh,9491228456
235,2023-07-18,11:45:02,iPhone SE,746.44,74.64,True,Mike Vasquez,9852362430
236,2023-05-21,08:00:20,Moto G Power,734.16,73.42,True,Karen George,9308795108
237,2023-06-27,11:13:49,Nokia 8.3,432.52,43.25,True,Kristine Wright,9187159548
238,2023-06-26,19:32:43,OnePlus 9,548.23,54.82,False,Mary Wade,9445152248
239,2023-06-12,02:42:09,Galaxy Note 10,1112.95,111.3,True,Angel Hughes,9266414586
240,2023-03-29,14:34:12,Galaxy Note 10,1076.89,107.69,True,Trevor Arellano,9481894827
241,2023-01-15,19:34:25,Nokia 8.3,631.48,63.15,False,Joshua Smith,9174564049
242,2023-05-29,19:22:12,Galaxy Note 10,1048.08,104.81,False,Tracy Kirk,9548389181
243,2023-01-28,07:49:47,iPhone 12,1311.34,131.13,True,Megan Brown,9386542862
244,2023-07-14,03:42:40,iPhone 12,247.73,24.77,True,Aimee Hurst,9677276768
245,2023-04-19,16:39:40,Pixel 5,1203.22,120.32,True,James Jones,9611546335
246,2023-04-28,23:55:53,Moto G Power,815.52,81.55,False,James Torres MD,9155199525
247,2023-03-23,17:26:49,Moto G Power,662.66,66.27,False,Michael Jordan,9014436541
248,2023-05-18,12:54:02,OnePlus 9,604.85,60.49,False,Howard Barnes,9662857325
249,2023-07-13,12:59:20,iPhone 12,846.68,84.67,False,Bethany Hunter,9536577147
250,2023-01-12,15:40:15,Pixel 5,780.24,78.02,False,Ryan Higgins,9706534816
251,2023-06-11,01:51:48,iPhone 12,975.8,97.58,False,Patricia Sullivan,9901315794
252,2023-05-17,20:15:06,Galaxy Note 10,1207.21,120.72,True,Sarah Estrada DDS,9427497484
253,2023-02-10,01:40:04,Galaxy S21,519.94,51.99,False,Diana Freeman,9931605295
254,2023-06-29,13:32:52,Nokia 8.3,1119.19,111.92,False,Sarah Hampton,9673959047
255,2023-06-24,07:17:16,Galaxy Note 10,1226.26,122.63,False,Thomas Butler,9685902244
256,2023-05-31,17:45:36,iPhone SE,1153.58,115.36,True,Timothy Padilla,9016585143
257,2023-06-25,19:31:34,iPhone SE,1292.16,129.22,True,Michael Hernandez,9255481735
258,2023-03-26,16:52:40,Moto G Power,757.66,75.77,True,Andrew Miller,9173471195
259,2023-04-22,23:15:08,Nokia 8.3,550.4,55.04,True,Ashley Duffy,9649443033
260,2023-01-22,04:57:36,Nokia 8.3,1088.59,108.86,True,Michael Wilson,9932882238
261,2023-06-10,22:01:08,iPhone 12,1068.69,106.87,True,Anthony Garza,9594735869
262,2023-02-12,22:07:35,Galaxy S21,854.05,85.41,False,Jay Rogers,9984068676
263,2023-01-12,15:43:33,iPhone 12,322.84,32.28,True,Gabriel Pineda,9149004457
264,2023-02-04,21:41:02,Pixel 5,1146.63,114.66,True,Tracy Clark,9205528213
265,2023-04-23,20:02:08,OnePlus 9,1271.42,127.14,True,Kelly Holmes,9948033106
266,2023-05-01,07:44:19,Moto G Power,453.14,45.31,False,Amanda Anderson,9956092158
267,2023-05-31,18:56:56,Galaxy Note 10,527.79,52.78,False,Brent Kelley,9657656721
268,2023-04-14,10:22:51,Pixel 5,1078.75,107.88,True,Tiffany Bates,9198233113
269,2023-02-27,13:48:47,Pixel 5,631.52,63.15,True,Joyce Guerrero,9455729573
270,2023-05-29,09:32:44,Galaxy Note 10,633.84,63.38,False,Terry Young,9774062718
271,2023-05-01,21:11:55,iPhone SE,404.76,40.48,True,Abigail Burns,9944115903
272,2023-07-21,06:39:30,Moto G Power,239.24,23.92,True,Thomas Perez,9001190647
273,2023-05-22,05:11:32,OnePlus 9,1094.14,109.41,True,Tina Morse PhD,9344078563
274,2023-07-08,03:01:21,iPhone SE,1221.45,122.15,False,Catherine Morgan,9590558174
275,2023-05-25,03:59:19,Pixel 5,1400.19,140.02,False,Jean Garner,9277633716
276,2023-02-23,03:13:42,OnePlus 9,1047.39,104.74,False,Tabitha Avila,9943917150
277,2023-05-10,18:01:50,Galaxy Note 10,1247.01,124.7,True,Paige Barnes,9877271026
278,2023-02-07,05:21:14,Pixel 5,974.02,97.4,True,Brianna Nichols,9456874803
279,2023-04-23,13:54:59,Galaxy Note 10,466.42,46.64,False,Antonio Matthews,9097558280
280,2023-01-11,02:17:59,iPhone SE,1365.59,136.56,False,Jill Hebert,9817916147
281,2023-06-26,11:47:45,Moto G Power,302.09,30.21,False,Mary Edwards,9461735066
282,2023-06-01,21:13:37,OnePlus 9,407.26,40.73,False,Justin Hawkins,9965345329
283,2023-06-02,18:01:16,Nokia 8.3,1317.79,131.78,False,Mark Moore,9958075559
284,2023-04-22,09:56:32,iPhone 12,1218.12,121.81,False,Joseph Thompson,9696971081
285,2023-05-18,23:14:00,iPhone SE,664.71,66.47,False,Justin Tran,9948914992
286,2023-07-07,08:34:49,Galaxy S21,961.9,96.19,True,James Jones,9424372691
287,2023-07-20,18:12:05,Nokia 8.3,651.75,65.17,True,Ashley Lawson,9879605467
288,2023-04-16,01:55:38,OnePlus 9,1457.62,145.76,True,Paul Page,9369409988
289,2023-06-12,00:40:47,Moto G Power,1336.85,133.69,False,Timothy Norris,9829900556
290,2023-05-04,07:05:34,OnePlus 9,369.99,37.0,False,Lisa Stark,9791415066
291,2023-01-21,08:27:30,Moto G Power,1257.68,125.77,True,Bobby Wilcox,9791265818
292,2023-01-29,01:58:00,Pixel 5,794.04,79.4,True,Margaret Galvan,9536466381
293,2023-07-13,02:22:41,Galaxy Note 10,832.07,83.21,False,Zachary Thompson,9761547653
294,2023-05-06,05:05:19,Pixel 5,1132.83,113.28,True,Kara Dodson,9558662599
295,2023-05-30,10:04:55,Galaxy Note 10,1442.73,144.27,True,Michelle Armstrong,9888800625
296,2023-06-23,16:28:15,OnePlus 9,877.15,87.72,False,Miguel Lucero,9409883967
297,2023-05-31,08:53:13,Nokia 8.3,535.22,53.52,True,Casey Stokes,9260984903
298,2023-03-08,03:04:06,Nokia 8.3,452.98,45.3,True,John Crawford,9873402835
